,ts_code,symbol,name,area,industry,market,list_date
2950,688038.SH,688038,中科通达,湖北,软件服务,科创板,20210713
2951,688039.SH,688039,当虹科技,浙江,软件服务,科创板,20191211
2952,688041.SH,688041,海光信息,天津,半导体,科创板,20220812
2953,688045.SH,688045,必易微,深圳,半导体,科创板,20220526
2954,688046.SH,688046,药康生物,江苏,生物制药,科创板,20220425
2955,688047.SH,688047,龙芯中科,北京,半导体,科创板,20220624
2956,688048.SH,688048,长光华芯,江苏,半导体,科创板,20220401
2957,688049.SH,688049,炬芯科技,广东,半导体,科创板,20211129
2958,688050.SH,688050,爱博医疗,北京,医疗保健,科创板,20200729
2959,688051.SH,688051,佳华科技,北京,软件服务,科创板,20200320
2960,688052.SH,688052,纳芯微,江苏,半导体,科创板,20220422
2961,688053.SH,688053,思科瑞,四川,元器件,科创板,20220708
2962,688056.SH,688056,莱伯泰科,北京,电器仪表,科创板,20200902
2963,688057.SH,688057,金达莱,江西,环境保护,科创板,20201111
2964,688058.SH,688058,宝兰德,北京,软件服务,科创板,20191101
2965,688059.SH,688059,华锐精密,湖南,机械基件,科创板,20210208
2966,688060.SH,688060,云涌科技,江苏,软件服务,科创板,20200710
2967,688061.SH,688061,灿瑞科技,上海,半导体,科创板,20221018
2968,688062.SH,688062,迈威生物-U,上海,生物制药,科创板,20220118
2969,688065.SH,688065,凯赛生物,上海,化工原料,科创板,20200812
2970,688066.SH,688066,航天宏图,北京,软件服务,科创板,20190722
2971,688067.SH,688067,爱威科技,湖南,医疗保健,科创板,20210616
2972,688068.SH,688068,热景生物,北京,医疗保健,科创板,20190930
2973,688069.SH,688069,德林海,江苏,环境保护,科创板,20200722
2974,688070.SH,688070,纵横股份,四川,航空,科创板,20210210
2975,688071.SH,688071,华依科技,上海,专用机械,科创板,20210729
2976,688072.SH,688072,拓荆科技-U,辽宁,半导体,科创板,20220420
2977,688073.SH,688073,毕得医药,上海,化学制药,科创板,20221011
2978,688075.SH,688075,安旭生物,浙江,医疗保健,科创板,20211118
2979,688076.SH,688076,诺泰生物,江苏,生物制药,科创板,20210520
2980,688077.SH,688077,大地熊,安徽,元器件,科创板,20200722
2981,688078.SH,688078,龙软科技,北京,软件服务,科创板,20191230
2982,688079.SH,688079,美迪凯,浙江,半导体,科创板,20210302
2983,688080.SH,688080,映翰通,北京,通信设备,科创板,20200212
2984,688081.SH,688081,兴图新科,湖北,软件服务,科创板,20200106
2985,688082.SH,688082,盛美上海,上海,半导体,科创板,20211118
2986,688085.SH,688085,三友医疗,上海,医疗保健,科创板,20200409
2987,688086.SH,688086,*ST紫晶,广东,IT设备,科创板,20200226
2988,688087.SH,688087,英科再生,山东,环境保护,科创板,20210709
2989,688089.SH,688089,嘉必优,湖北,食品,科创板,20191219
2990,688090.SH,688090,瑞松科技,广东,专用机械,科创板,20200217
2991,688091.SH,688091,上海谊众-U,上海,化学制药,科创板,20210909
2992,688092.SH,688092,爱科科技,浙江,专用机械,科创板,20210319
2993,688093.SH,688093,世华科技,江苏,化工原料,科创板,20200930
2994,688095.SH,688095,福昕软件,福建,软件服务,科创板,20200908
2995,688096.SH,688096,京源环保,江苏,环境保护,科创板,20200409
2996,688097.SH,688097,博众精工,江苏,专用机械,科创板,20210512
2997,688098.SH,688098,申联生物,上海,农业综合,科创板,20191028
2998,688100.SH,688100,威胜信息,湖南,通信设备,科创板,20200121
2999,688101.SH,688101,三达膜,陕西,环境保护,科创板,20191115
3000,688102.SH,688102,斯瑞新材,陕西,铜,科创板,20220316
3001,688103.SH,688103,国力股份,江苏,电气设备,科创板,20210910
3002,688105.SH,688105,诺唯赞,江苏,医疗保健,科创板,20211115
3003,688106.SH,688106,金宏气体,江苏,化工原料,科创板,20200616
3004,688107.SH,688107,安路科技-U,上海,半导体,科创板,20211112
3005,688108.SH,688108,赛诺医疗,天津,医疗保健,科创板,20191030
3006,688109.SH,688109,品茗科技,浙江,软件服务,科创板,20210330
3007,688110.SH,688110,东芯股份,上海,半导体,科创板,20211210
3008,688112.SH,688112,鼎阳科技,深圳,电器仪表,科创板,20211201
3009,688113.SH,688113,联测科技,江苏,专用机械,科创板,20210506
3010,688114.SH,688114,华大智造,深圳,医疗保健,科创板,20220909
3011,688115.SH,688115,思林杰,广东,电器仪表,科创板,20220314
3012,688117.SH,688117,圣诺生物,四川,生物制药,科创板,20210603
3013,688118.SH,688118,普元信息,上海,软件服务,科创板,20191204
3014,688119.SH,688119,中钢洛耐,河南,其他建材,科创板,20220606
3015,688120.SH,688120,华海清科,天津,半导体,科创板,20220608
3016,688121.SH,688121,卓然股份,上海,专用机械,科创板,20210906
3017,688123.SH,688123,聚辰股份,上海,半导体,科创板,20191223
3018,688125.SH,688125,安达智能,广东,专用机械,科创板,20220415
3019,688127.SH,688127,蓝特光学,浙江,元器件,科创板,20200921
3020,688128.SH,688128,中国电研,广东,专用机械,科创板,20191105
3021,688129.SH,688129,东来技术,上海,染料涂料,科创板,20201023
3022,688130.SH,688130,晶华微,浙江,半导体,科创板,20220729
3023,688131.SH,688131,皓元医药,上海,化学制药,科创板,20210608
3024,688132.SH,688132,邦彦技术,深圳,通信设备,科创板,20220923
3025,688133.SH,688133,泰坦科技,上海,化工原料,科创板,20201030
3026,688135.SH,688135,利扬芯片,广东,半导体,科创板,20201111
3027,688136.SH,688136,科兴制药,山东,生物制药,科创板,20201214
3028,688137.SH,688137,近岸蛋白,江苏,生物制药,科创板,20220929
3029,688138.SH,688138,清溢光电,深圳,元器件,科创板,20191120
3030,688148.SH,688148,芳源股份,广东,电气设备,科创板,20210806
3031,688150.SH,688150,莱特光电,陕西,元器件,科创板,20220318
3032,688151.SH,688151,华强科技,湖北,专用机械,科创板,20211206
3033,688152.SH,688152,麒麟信安,湖南,软件服务,科创板,20221028
3034,688153.SH,688153,唯捷创芯-U,天津,半导体,科创板,20220412
3035,688155.SH,688155,先惠技术,上海,专用机械,科创板,20200811
3036,688156.SH,688156,路德环境,湖北,环境保护,科创板,20200922
3037,688157.SH,688157,松井股份,湖南,染料涂料,科创板,20200609
3038,688158.SH,688158,优刻得-W,上海,互联网,科创板,20200120
3039,688159.SH,688159,有方科技,深圳,通信设备,科创板,20200123
3040,688160.SH,688160,步科股份,上海,电器仪表,科创板,20201112
3041,688161.SH,688161,威高骨科,山东,医疗保健,科创板,20210630
3042,688162.SH,688162,巨一科技,安徽,专用机械,科创板,20211110
3043,688163.SH,688163,赛伦生物,上海,生物制药,科创板,20220311
3044,688165.SH,688165,埃夫特-U,安徽,专用机械,科创板,20200715
3045,688167.SH,688167,炬光科技,陕西,半导体,科创板,20211224
3046,688168.SH,688168,安博通,北京,软件服务,科创板,20190906
3047,688170.SH,688170,德龙激光,江苏,专用机械,科创板,20220429
3048,688171.SH,688171,纬德信息,广东,软件服务,科创板,20220127
3049,688173.SH,688173,希荻微,广东,半导体,科创板,20220121
3050,688175.SH,688175,高凌信息,广东,通信设备,科创板,20220315
3051,688176.SH,688176,亚虹医药-U,江苏,化学制药,科创板,20220107
3052,688177.SH,688177,百奥泰,广东,生物制药,科创板,20200221
3053,688178.SH,688178,万德斯,江苏,环境保护,科创板,20200114
3054,688179.SH,688179,阿拉丁,上海,化学制药,科创板,20201026
3055,688181.SH,688181,八亿时空,北京,半导体,科创板,20200106
3056,688182.SH,688182,灿勤科技,江苏,通信设备,科创板,20211116
3057,688183.SH,688183,生益电子,广东,元器件,科创板,20210225
3058,688184.SH,688184,帕瓦股份,浙江,电气设备,科创板,20220919
3059,688186.SH,688186,广大特材,江苏,特种钢,科创板,20200211
3060,688189.SH,688189,南新制药,湖南,化学制药,科创板,20200326
3061,688190.SH,688190,云路股份,山东,矿物制品,科创板,20211126
3062,688191.SH,688191,智洋创新,山东,软件服务,科创板,20210408
3063,688192.SH,688192,迪哲医药-U,江苏,生物制药,科创板,20211210
3064,688193.SH,688193,仁度生物,上海,医疗保健,科创板,20220330
3065,688195.SH,688195,腾景科技,福建,元器件,科创板,20210326
3066,688196.SH,688196,卓越新能,福建,环境保护,科创板,20191121
3067,688197.SH,688197,首药控股-U,北京,化学制药,科创板,20220323
3068,688198.SH,688198,佰仁医疗,北京,医疗保健,科创板,20191209
3069,688199.SH,688199,久日新材,天津,化工原料,科创板,20191105
3070,688201.SH,688201,信安世纪,北京,软件服务,科创板,20210421
3071,688203.SH,688203,海正生材,浙江,塑料,科创板,20220816
3072,688205.SH,688205,德科立,江苏,通信设备,科创板,20220809
3073,688206.SH,688206,概伦电子,上海,半导体,科创板,20211228
3074,688207.SH,688207,格灵深瞳-U,北京,软件服务,科创板,20220317
3075,688209.SH,688209,英集芯,深圳,半导体,科创板,20220419
3076,688210.SH,688210,统联精密,深圳,元器件,科创板,20211227
3077,688211.SH,688211,中科微至,江苏,专用机械,科创板,20211026
3078,688212.SH,688212,澳华内镜,上海,医疗保健,科创板,20211115
3079,688213.SH,688213,思特威-W,上海,半导体,科创板,20220520
3080,688215.SH,688215,瑞晟智能,浙江,专用机械,科创板,20200828
3081,688216.SH,688216,气派科技,深圳,半导体,科创板,20210623
3082,688217.SH,688217,睿昂基因,上海,医疗保健,科创板,20210517
3083,688218.SH,688218,江苏北人,江苏,专用机械,科创板,20191211
3084,688219.SH,688219,会通股份,安徽,塑料,科创板,20201118
3085,688220.SH,688220,翱捷科技-U,上海,半导体,科创板,20220114
3086,688221.SH,688221,前沿生物-U,江苏,生物制药,科创板,20201028
3087,688222.SH,688222,成都先导,四川,化学制药,科创板,20200416
3088,688223.SH,688223,晶科能源,江西,电气设备,科创板,20220126
3089,688225.SH,688225,亚信安全,江苏,软件服务,科创板,20220209
3090,688226.SH,688226,威腾电气,江苏,电气设备,科创板,20210707
3091,688227.SH,688227,品高股份,广东,软件服务,科创板,20211230
3092,688228.SH,688228,开普云,广东,互联网,科创板,20200327
3093,688229.SH,688229,博睿数据,北京,软件服务,科创板,20200817
3094,688230.SH,688230,芯导科技,上海,半导体,科创板,20211201
3095,688231.SH,688231,隆达股份,江苏,航空,科创板,20220722
3096,688232.SH,688232,新点软件,江苏,软件服务,科创板,20211117
3097,688233.SH,688233,神工股份,辽宁,化工原料,科创板,20200221
3098,688234.SH,688234,天岳先进,山东,半导体,科创板,20220112
3099,688235.SH,688235,百济神州-U,北京,生物制药,科创板,20211215
3100,688237.SH,688237,超卓航科,湖北,航空,科创板,20220701
3101,688238.SH,688238,和元生物,上海,医疗保健,科创板,20220322
3102,688239.SH,688239,航宇科技,贵州,航空,科创板,20210705
3103,688244.SH,688244,永信至诚,北京,软件服务,科创板,20221019
3104,688246.SH,688246,嘉和美康,北京,软件服务,科创板,20211214
3105,688247.SH,688247,宣泰医药,上海,生物制药,科创板,20220825
3106,688248.SH,688248,南网科技,广东,电气设备,科创板,20211222
3107,688251.SH,688251,井松智能,安徽,专用机械,科创板,20220606
3108,688252.SH,688252,天德钰,深圳,半导体,科创板,20220927
3109,688253.SH,688253,英诺特,北京,医疗保健,科创板,20220728
3110,688255.SH,688255,凯尔达,浙江,机械基件,科创板,20211025
3111,688256.SH,688256,寒武纪-U,北京,元器件,科创板,20200720
3112,688257.SH,688257,新锐股份,江苏,机械基件,科创板,20211027
3113,688258.SH,688258,卓易信息,江苏,软件服务,科创板,20191209
3114,688259.SH,688259,创耀科技,江苏,半导体,科创板,20220112
3115,688260.SH,688260,昀冢科技,江苏,元器件,科创板,20210406
3116,688261.SH,688261,东微半导,江苏,半导体,科创板,20220210
3117,688262.SH,688262,国芯科技,江苏,半导体,科创板,20220106
3118,688265.SH,688265,南模生物,上海,医疗保健,科创板,20211228
3119,688266.SH,688266,泽璟制药-U,江苏,生物制药,科创板,20200123
3120,688267.SH,688267,中触媒,辽宁,化工原料,科创板,20220216
3121,688268.SH,688268,华特气体,广东,化工原料,科创板,20191226
3122,688269.SH,688269,凯立新材,陕西,化工原料,科创板,20210609
3123,688270.SH,688270,臻镭科技,浙江,半导体,科创板,20220127
3124,688271.SH,688271,联影医疗,上海,医疗保健,科创板,20220822
3125,688272.SH,688272,富吉瑞,北京,元器件,科创板,20211018
3126,688273.SH,688273,麦澜德,江苏,医疗保健,科创板,20220811
3127,688275.SH,688275,万润新能,湖北,电气设备,科创板,20220929
3128,688276.SH,688276,百克生物,吉林,生物制药,科创板,20210625
3129,688277.SH,688277,天智航-U,北京,医疗保健,科创板,20200707
3130,688278.SH,688278,特宝生物,福建,生物制药,科创板,20200117
3131,688279.SH,688279,峰岹科技,深圳,半导体,科创板,20220420
3132,688280.SH,688280,精进电动-UW,北京,汽车配件,科创板,20211027
3133,688281.SH,688281,华秦科技,陕西,化工原料,科创板,20220307
3134,688282.SH,688282,理工导航,北京,通信设备,科创板,20220318
3135,688283.SH,688283,坤恒顺维,四川,电器仪表,科创板,20220215
3136,688285.SH,688285,高铁电气,陕西,运输设备,科创板,20211020
3137,688286.SH,688286,敏芯股份,江苏,元器件,科创板,20200810
3138,688287.SH,688287,观典防务,北京,航空,科创板,20220525
3139,688288.SH,688288,鸿泉物联,浙江,IT设备,科创板,20191106
3140,688290.SH,688290,景业智能,浙江,专用机械,科创板,20220429
3141,688291.SH,688291,金橙子,北京,专用机械,科创板,20221026
3142,688292.SH,688292,浩瀚深度,北京,软件服务,科创板,20220818
3143,688293.SH,688293,奥浦迈,上海,生物制药,科创板,20220902
3144,688295.SH,688295,中复神鹰,江苏,化纤,科创板,20220406
3145,688296.SH,688296,和达科技,浙江,软件服务,科创板,20210727
3146,688297.SH,688297,中无人机,四川,航空,科创板,20220629
3147,688299.SH,688299,长阳科技,浙江,元器件,科创板,20191106
3148,688300.SH,688300,联瑞新材,江苏,矿物制品,科创板,20191115
3149,688302.SH,688302,海创药业-U,四川,生物制药,科创板,20220412
3150,688303.SH,688303,大全能源,新疆,电气设备,科创板,20210722
3151,688305.SH,688305,科德数控,辽宁,机床制造,科创板,20210709
3152,688306.SH,688306,均普智能,浙江,专用机械,科创板,20220322
3153,688308.SH,688308,欧科亿,湖南,机械基件,科创板,20201210
3154,688309.SH,688309,*ST恒誉,山东,环境保护,科创板,20200714
3155,688310.SH,688310,迈得医疗,浙江,医疗保健,科创板,20191203
3156,688311.SH,688311,盟升电子,四川,元器件,科创板,20200731
3157,688312.SH,688312,燕麦科技,深圳,专用机械,科创板,20200608
3158,688313.SH,688313,仕佳光子,河南,通信设备,科创板,20200812
3159,688314.SH,688314,康拓医疗,陕西,医疗保健,科创板,20210518
3160,688315.SH,688315,诺禾致源,北京,医疗保健,科创板,20210413
3161,688316.SH,688316,青云科技-U,北京,软件服务,科创板,20210316
3162,688319.SH,688319,欧林生物,四川,生物制药,科创板,20210608
3163,688320.SH,688320,禾川科技,浙江,电器仪表,科创板,20220428
3164,688321.SH,688321,微芯生物,深圳,化学制药,科创板,20190812
3165,688322.SH,688322,奥比中光-UW,深圳,元器件,科创板,20220707
3166,688323.SH,688323,瑞华泰,深圳,塑料,科创板,20210428
3167,688325.SH,688325,赛微微电,广东,半导体,科创板,20220422
3168,688326.SH,688326,经纬恒润-W,北京,汽车配件,科创板,20220419
3169,688327.SH,688327,云从科技-UW,广东,软件服务,科创板,20220527
3170,688328.SH,688328,深科达,深圳,元器件,科创板,20210309
3171,688329.SH,688329,艾隆科技,江苏,医疗保健,科创板,20210329
